NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
210052156469;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;346.4;460.9;448.8;368.4;1.0;680.0;H;F;E;D;3.0;G;D;C;B
210051636821;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;D;2.0;B;C;B;B
210054312845;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;652.7;635.1;637.3;763.4;1.0;880.0;E;E;D;B;5.0;F;E;B;B
210052866131;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;544.4;596.9;563.9;699.0;1.0;680.0;H;E;D;D;3.0;F;D;C;B
210052849281;2021;4;1;;;;;3111200;Campo Belo;1;1;1;1;430.6;370.3;413.2;535.7;1.0;560.0;E;E;A;A;4.0;B;C;A;B
210053871006;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;604.9;522.1;414.5;530.9;1.0;860.0;E;F;B;B;3.0;E;D;A;B
210052466065;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;443.3;388.2;312.8;509.3;1.0;580.0;F;F;D;D;5.0;C;D;B;B
210051487850;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;F;C;3.0;E;E;B;B
210051185596;2021;1;1;;;;;3111200;Campo Belo;0;1;1;0;;414.1;427.6;;1.0;520.0;E;A;C;A;3.0;D;B;B;B
210054308262;2021;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;B;5.0;A;B;B;B
210054260357;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;521.7;597.3;551.8;572.4;1.0;740.0;C;C;C;C;3.0;D;D;B;B
210053123952;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;436.0;602.7;348.5;428.5;1.0;560.0;B;C;A;D;2.0;C;B;B;B
210052421229;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;733.8;713.2;691.0;790.7;1.0;880.0;E;E;B;D;4.0;H;E;D;B
210052930598;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;521.8;486.3;508.0;666.6;1.0;800.0;E;E;C;B;4.0;F;E;B;B
210051123682;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;569.2;644.6;613.8;699.3;1.0;820.0;D;C;D;B;3.0;D;D;B;B
210053409133;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;447.7;401.4;464.8;420.9;1.0;460.0;H;B;F;B;2.0;C;D;A;B
210053006695;2021;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;B;2.0;D;C;B;B
210053561110;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;412.0;458.8;398.2;482.7;1.0;460.0;C;D;B;B;3.0;D;C;B;B
210052963394;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;410.0;514.1;493.2;521.1;1.0;760.0;D;C;B;B;2.0;B;C;A;B
210053832821;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;602.8;633.9;517.9;720.9;1.0;660.0;D;D;C;C;2.0;B;C;B;B
210054311144;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;A;4.0;B;C;A;B
210053837903;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;498.6;553.0;524.0;452.3;1.0;940.0;C;E;B;B;2.0;B;B;A;B
210054195883;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;509.1;592.3;485.7;453.6;1.0;760.0;B;B;A;A;1.0;B;B;B;B
210051809367;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;532.1;478.3;456.9;466.8;1.0;640.0;D;E;D;D;4.0;E;E;C;B
210051431440;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;624.0;609.6;591.0;690.0;1.0;960.0;E;C;A;C;3.0;D;C;B;B
210054283409;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;555.8;588.7;576.9;723.7;1.0;900.0;B;E;B;B;4.0;F;D;B;B
210052787631;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;487.1;490.5;556.9;587.6;1.0;560.0;D;D;D;D;6.0;C;C;B;B
210052288153;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;552.5;576.4;490.8;617.8;1.0;720.0;C;E;B;D;4.0;C;E;B;B
210052533842;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;437.8;355.0;566.6;661.1;1.0;840.0;D;E;D;D;6.0;F;E;B;B
210051824431;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;465.5;417.1;493.5;429.9;1.0;600.0;B;B;A;A;3.0;B;D;A;B
210052002749;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;378.0;417.2;457.1;394.1;1.0;480.0;C;D;B;A;5.0;D;D;B;B
210053328724;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;476.9;453.4;372.6;548.6;1.0;560.0;B;E;A;F;4.0;C;E;B;B
210052365261;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;463.6;400.5;496.1;587.2;1.0;880.0;B;G;C;D;4.0;D;B;B;B
210053340917;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;439.7;348.2;492.9;478.5;1.0;560.0;B;G;B;D;4.0;E;B;B;B
210053420845;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;395.2;512.7;510.2;422.1;1.0;600.0;C;C;F;B;3.0;B;C;A;B
210051497949;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;504.2;579.3;545.6;550.7;1.0;480.0;D;D;D;D;6.0;C;E;D;B
210054266634;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;438.9;522.0;524.4;526.1;1.0;580.0;C;E;B;C;3.0;C;D;B;B
210054293167;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;590.9;503.4;466.2;511.2;1.0;680.0;C;C;C;F;3.0;C;D;B;B
210054292903;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;519.4;567.8;563.7;689.6;1.0;780.0;E;E;C;C;5.0;D;E;B;B
210054283290;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;459.3;480.5;451.7;502.4;1.0;480.0;B;C;C;B;2.0;B;B;A;A
210052250162;2021;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;1;1;1;1;429.9;577.0;519.9;513.9;1.0;300.0;E;E;A;B;2.0;D;D;A;B
210051693854;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;499.1;446.8;552.5;531.7;1.0;540.0;B;C;C;B;5.0;C;D;B;B
210053620764;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;364.1;505.3;435.3;368.2;1.0;620.0;D;E;F;B;2.0;B;C;B;B
210052897912;2021;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;771.8;731.4;689.8;879.8;1.0;960.0;D;E;D;B;3.0;I;D;B;B
210051430586;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;685.6;668.4;582.7;718.4;1.0;860.0;F;E;D;B;4.0;J;E;C;B
210051934883;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;474.5;447.6;434.7;396.3;1.0;620.0;C;E;B;B;3.0;D;C;B;B
210053100894;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;569.3;623.7;521.7;620.5;1.0;760.0;E;E;E;E;6.0;G;B;C;B
210054305099;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;486.2;397.6;416.6;439.5;1.0;540.0;E;E;A;C;4.0;D;E;B;B
210053171394;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;458.1;597.2;571.8;716.2;1.0;600.0;C;F;F;B;3.0;G;C;C;B
210053340488;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;596.2;599.4;521.5;756.0;1.0;860.0;E;E;D;D;5.0;D;D;B;B
210053414856;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;404.6;396.1;443.3;388.7;1.0;420.0;E;C;C;B;4.0;D;E;A;B
210053451401;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;2.0;C;C;A;B
210051691253;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;470.4;531.0;520.9;477.3;1.0;600.0;C;C;C;B;4.0;C;E;B;B
210052783772;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;615.5;642.8;595.1;697.6;1.0;920.0;E;G;C;D;4.0;I;D;B;B
210051737680;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;398.7;438.6;406.0;392.4;1.0;400.0;D;E;B;F;3.0;B;B;A;A
210052737731;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;517.8;571.9;559.9;605.0;1.0;760.0;D;C;B;B;4.0;B;D;B;B
210053326783;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;E;C;C;B;3.0;E;D;B;B
210052040236;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;404.3;361.6;451.5;628.9;1.0;900.0;C;E;B;B;2.0;A;B;A;B
210054018540;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;471.5;577.1;372.1;503.7;1.0;460.0;B;B;A;A;2.0;A;B;A;B
210053456633;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;351.0;491.7;461.9;464.1;1.0;580.0;B;D;C;B;5.0;D;E;B;B
210052353113;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;D;3.0;D;D;B;B
210051271497;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;622.0;605.9;590.3;735.6;1.0;900.0;G;G;D;D;5.0;H;E;B;B
210051647781;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;560.5;509.6;462.5;630.4;1.0;520.0;E;E;C;B;3.0;D;B;A;B
210054278982;2021;3;1;;;;;3111200;Campo Belo;0;1;1;0;;498.6;508.2;;1.0;640.0;G;F;D;F;4.0;H;E;B;B
210052094730;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;555.9;562.9;461.6;601.8;1.0;700.0;F;G;B;D;3.0;H;D;B;B
210053875944;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;D;A;B;2.0;C;C;B;B
210053315932;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;C;3.0;C;D;B;B
210053394320;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;384.5;469.0;503.3;545.2;1.0;520.0;D;D;A;B;2.0;B;C;B;B
210051596936;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;B;3.0;B;D;A;B
210054234806;2021;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;479.2;497.2;409.6;600.5;1.0;380.0;E;E;D;B;4.0;C;E;B;B
210053330180;2021;2;2;2312502.0;São João do Jaguaribe;CE;2.0;3111200;Campo Belo;1;1;1;1;443.9;490.9;517.0;516.3;1.0;560.0;C;E;A;A;4.0;B;C;A;B
210054300881;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;466.7;458.4;517.2;427.5;1.0;880.0;E;F;B;B;5.0;E;C;B;B
210051514100;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;373.8;419.3;479.2;424.2;9.0;0.0;C;C;D;B;3.0;B;D;A;B
210051710794;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;479.2;550.5;469.1;457.5;1.0;840.0;E;F;B;B;5.0;E;C;B;B
210054256368;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;579.2;539.3;553.4;691.5;1.0;740.0;B;E;C;D;3.0;D;D;C;B
210052480988;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;A;B;3.0;C;C;B;B
210053415796;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;532.3;493.1;533.8;639.5;1.0;480.0;D;F;C;D;3.0;D;C;B;B
210053328821;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;476.1;550.2;509.1;503.7;1.0;460.0;C;B;C;C;4.0;D;D;C;B
210054141392;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;526.5;451.3;519.2;606.2;1.0;940.0;E;E;B;B;3.0;F;D;B;B
210051269364;2021;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;435.2;421.5;514.8;559.7;1.0;600.0;G;G;D;D;4.0;J;E;B;B
210054272317;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;621.0;569.0;491.2;675.9;1.0;720.0;H;F;A;D;4.0;D;C;B;B
210051095755;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;670.4;648.8;639.3;781.3;1.0;840.0;E;E;B;B;3.0;D;D;B;B
210053445316;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;604.9;642.9;623.5;689.2;1.0;940.0;F;G;D;D;4.0;G;D;B;B
210053021788;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;511.5;558.0;532.4;677.1;1.0;920.0;C;G;B;D;4.0;I;E;D;B
210051933653;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;D;F;B;4.0;D;C;B;B
210051045564;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;437.1;423.4;483.9;458.9;1.0;620.0;E;E;B;B;3.0;B;D;B;B
210053866458;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;673.1;632.7;588.4;708.4;1.0;540.0;D;D;C;B;3.0;D;D;A;B
210052706382;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;397.4;461.2;512.3;470.6;1.0;560.0;C;C;C;F;4.0;D;E;A;B
210054256728;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;630.9;569.9;530.7;657.7;1.0;740.0;E;D;D;B;3.0;G;D;B;B
210053422481;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;425.4;536.4;545.0;516.7;1.0;680.0;C;C;F;F;4.0;D;D;A;B
210054297298;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;448.2;504.0;551.2;597.8;1.0;500.0;H;E;F;C;3.0;B;C;A;B
210052568220;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;620.4;647.5;605.6;744.1;1.0;800.0;E;G;C;D;3.0;F;D;B;B
210051839988;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;478.0;491.5;494.2;434.0;1.0;620.0;E;H;C;B;3.0;F;E;B;B
210051210996;2021;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;578.9;649.0;589.5;676.1;1.0;860.0;C;G;B;D;4.0;H;E;C;B
210051826922;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;605.2;640.8;586.0;638.1;1.0;860.0;E;F;D;D;3.0;H;D;E;B
210053382412;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;360.8;483.2;492.9;445.5;1.0;560.0;E;G;D;D;5.0;H;E;B;B
210052308051;2021;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;587.3;563.7;519.6;680.7;1.0;640.0;F;F;A;B;3.0;G;C;A;B
210051284998;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;492.3;485.4;403.9;400.5;1.0;320.0;C;C;B;B;7.0;C;E;B;B
210051660363;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;445.9;474.5;517.2;427.5;1.0;460.0;E;F;D;E;3.0;H;D;C;B
210051037565;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;E;D;4.0;K;D;C;B
210052564296;2021;3;1;;;;;3111200;Campo Belo;1;0;0;1;518.5;;;530.9;;;C;D;B;B;3.0;F;D;A;B
210053394558;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;468.5;527.2;531.9;531.6;1.0;620.0;E;D;A;B;3.0;C;C;B;B
210053298977;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;B;B;3.0;C;C;B;B
210053394232;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;413.7;572.0;516.6;565.6;1.0;620.0;D;E;C;D;5.0;F;D;B;B
210052676664;2021;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;463.5;430.2;502.4;403.3;1.0;820.0;B;F;C;D;4.0;F;D;A;B
210052380246;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;488.8;501.3;431.6;392.2;1.0;540.0;H;E;A;C;2.0;D;C;B;B
210053405673;2021;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;652.8;651.5;632.8;718.2;1.0;940.0;F;E;B;B;5.0;D;E;A;B
210052834270;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;463.7;370.1;501.8;429.8;1.0;540.0;H;D;F;B;3.0;B;D;A;B
210053837205;2021;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;570.8;598.9;582.6;649.9;1.0;880.0;F;E;B;B;5.0;D;E;A;B
210054280785;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;C;5.0;F;E;B;B
210053848907;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;550.1;643.7;627.3;562.2;1.0;580.0;H;D;B;A;2.0;B;C;A;B
210052243547;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;523.4;565.2;488.7;553.6;1.0;620.0;F;E;D;C;4.0;G;C;B;B
210053426316;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;440.0;397.8;519.2;466.5;1.0;660.0;B;B;A;B;4.0;B;D;B;B
210053371122;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;A;A;4.0;C;E;B;B
210051932925;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;A;A;4.0;D;C;A;B
210054304263;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;412.5;423.8;385.6;481.3;1.0;540.0;D;C;F;F;3.0;F;D;A;B
210052802915;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;451.5;438.1;419.3;528.7;1.0;400.0;C;C;A;A;4.0;B;C;B;B
210053423949;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;B;2.0;E;E;C;B
210053444360;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;517.5;494.8;464.9;429.3;1.0;560.0;B;E;A;B;2.0;B;C;A;B
210052615228;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;530.4;590.3;561.9;606.8;1.0;720.0;C;E;B;B;3.0;B;D;B;B
210053433182;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;D;4.0;D;E;C;B
210053411264;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;427.9;529.4;403.3;452.5;1.0;580.0;D;E;C;B;4.0;E;E;B;B
210052432886;2021;2;3;;;;;3111200;Campo Belo;1;1;1;1;536.7;624.6;577.0;680.0;1.0;840.0;C;E;D;B;4.0;C;C;A;B
210051851856;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;3.0;B;B;B;A
210053865985;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;468.4;498.5;532.1;474.3;1.0;660.0;B;E;C;D;3.0;C;B;B;B
210052277682;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;594.0;666.0;591.2;657.1;1.0;980.0;C;C;C;C;3.0;C;E;B;B
210051932437;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;C;C;4.0;C;C;A;B
210053422347;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;556.6;591.8;588.9;637.6;1.0;640.0;G;F;D;D;2.0;M;D;A;B
210053776590;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;433.0;579.4;559.3;663.7;1.0;880.0;G;F;E;E;4.0;M;E;E;B
210051625415;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;514.5;509.9;484.9;504.1;1.0;340.0;D;C;C;B;4.0;D;D;B;B
210051591416;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;536.9;519.0;485.1;423.5;1.0;540.0;B;E;C;C;4.0;C;E;B;B
210054314200;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;416.8;430.8;480.2;521.0;1.0;580.0;B;C;C;C;5.0;D;E;B;B
210053391511;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;627.5;665.7;554.6;663.6;1.0;740.0;H;E;D;F;1.0;B;B;B;B
210053147422;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;572.0;615.7;569.2;527.7;1.0;880.0;E;C;D;B;5.0;F;E;D;B
210052896860;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;579.3;593.3;550.3;539.5;1.0;820.0;G;G;E;D;3.0;N;D;D;B
210053345093;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;541.2;608.5;572.5;691.8;1.0;660.0;B;D;C;B;4.0;F;C;B;B
210053459692;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;682.7;724.9;647.4;805.4;1.0;920.0;F;F;D;E;3.0;F;D;B;B
210052015551;2021;1;1;;;;;3111200;Campo Belo;0;1;1;0;;459.2;568.6;;1.0;680.0;F;E;D;B;5.0;E;D;B;B
210051381460;2021;2;2;3105103.0;Bambuí;MG;1.0;3111200;Campo Belo;1;1;1;1;619.7;671.5;622.1;658.0;1.0;800.0;D;C;C;C;3.0;G;D;B;B
210053422054;2021;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;A;B;2.0;D;D;A;B
210052462165;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;636.1;631.9;510.1;727.3;1.0;900.0;E;E;F;D;4.0;D;E;B;B
210052138439;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;556.0;390.5;378.5;501.3;1.0;340.0;E;E;F;D;4.0;D;E;B;B
210051210404;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;448.9;485.8;479.7;586.4;1.0;460.0;E;E;B;C;3.0;C;B;A;B
210052929598;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;445.7;586.3;510.8;543.4;1.0;580.0;B;G;C;D;4.0;C;C;A;B
210052169214;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;508.7;637.9;605.4;701.3;1.0;880.0;D;F;E;E;4.0;L;E;B;B
210052706849;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;655.8;770.1;621.6;762.9;1.0;920.0;E;E;D;D;3.0;D;C;B;B
210053325063;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;C;B;4.0;D;E;B;B
210051021589;2021;2;2;3149903.0;Perdões;MG;4.0;3111200;Campo Belo;1;1;1;1;433.4;447.8;444.6;510.7;1.0;700.0;D;G;C;D;4.0;G;E;B;B
210051065680;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;373.0;414.5;427.5;600.3;1.0;480.0;E;E;B;B;4.0;D;D;B;B
210053358934;2021;3;1;;;;;3111200;Campo Belo;1;1;1;1;611.4;580.0;513.7;642.5;1.0;840.0;C;E;A;B;3.0;E;D;B;B
210052488772;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;582.0;626.0;628.2;653.5;1.0;840.0;E;E;D;D;4.0;G;E;D;B
210054275883;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;420.5;407.7;423.2;468.5;1.0;480.0;D;D;B;B;4.0;D;D;B;B
210051479731;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;412.2;363.7;412.8;486.1;1.0;500.0;C;B;D;B;4.0;H;D;B;B
210052155643;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;D;3.0;G;D;B;B
210051531867;2021;2;2;;;;;3111200;Campo Belo;1;1;1;1;531.7;454.7;469.1;475.4;1.0;820.0;E;G;D;D;6.0;H;E;C;B
210053428909;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;A;3.0;F;C;B;B
210053078041;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;532.0;589.3;501.8;548.6;1.0;880.0;A;B;A;A;6.0;E;D;B;B
210053872461;2021;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;448.6;506.9;460.5;576.8;1.0;740.0;B;B;A;A;3.0;D;E;B;B
210054271707;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;461.3;713.3;601.6;647.2;1.0;900.0;C;B;A;A;5.0;G;E;A;B
210051266492;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;491.1;417.5;540.5;433.4;1.0;700.0;E;E;B;B;4.0;C;D;B;B
210053403767;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;424.3;567.4;452.3;705.1;1.0;920.0;C;F;D;D;4.0;F;E;B;B
210051147765;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;F;B;C;B;2.0;D;C;B;B
210053025071;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;571.5;656.2;632.5;664.0;1.0;840.0;F;G;A;D;4.0;G;D;B;B
210053368126;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;A;A;2.0;B;C;B;B
210052823915;2021;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;B;B;5.0;C;C;B;B
210051419608;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;520.3;471.6;488.0;617.9;1.0;800.0;C;E;B;B;4.0;E;E;B;B
210051290005;2021;1;1;;;;;3111200;Campo Belo;0;1;1;0;;527.6;436.0;;1.0;520.0;C;C;C;C;3.0;B;C;A;B
210052215651;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;528.9;587.1;546.2;583.4;1.0;800.0;B;B;C;B;4.0;D;E;A;B
210052316813;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;G;A;B;5.0;E;E;B;B
210053851826;2021;1;1;;;;;3111200;Campo Belo;1;1;1;1;544.4;438.0;547.1;653.3;1.0;580.0;E;G;A;D;2.0;E;C;B;B
210053815377;2021;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;B;5.0;H;E;C;B
210052929977;2021;1;1;;;;;3111200;Campo Belo;0;1;1;0;;486.6;525.1;;1.0;720.0;E;G;D;D;3.0;M;E;E;B
210053040718;2021;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;666.6;689.7;659.3;758.7;1.0;900.0;E;F;D;D;3.0;F;D;B;B
