NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
210055401831;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;504.1;559.7;567.9;653.2;1.0;580.0;C;C;D;B;2;B;C;A;B
210055733449;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;511.8;500.8;508.4;500.4;1.0;660.0;H;D;C;C;3;C;C;A;B
210055621678;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;491.6;572.5;581.8;488.7;1.0;840.0;D;D;C;B;3;G;D;B;B
210055647418;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;G;C;D;4;H;D;B;B
210056614496;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;497.8;441.5;442.0;382.2;4.0;0.0;C;C;C;C;4;C;E;B;B
210055504908;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;A;B;4;C;C;A;B
210055563100;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;470.8;476.8;525.1;547.5;1.0;500.0;B;B;A;B;2;B;B;B;B
210055807339;2022;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;493.7;474.7;475.5;381.5;1.0;640.0;H;E;F;D;4;D;C;A;B
210057120102;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;481.9;462.8;373.1;386.4;1.0;540.0;B;D;C;B;3;B;D;A;B
210057304864;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;497.8;578.0;554.2;613.9;1.0;920.0;C;D;B;A;4;C;C;B;B
210057357156;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;505.2;512.1;502.1;820.9;1.0;860.0;E;F;B;C;2;D;D;A;B
210056921412;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;566.7;534.5;454.7;521.2;1.0;840.0;E;G;D;D;3;C;C;B;B
210057320582;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;431.4;463.0;288.8;405.1;1.0;880.0;C;C;C;D;3;B;D;A;B
210057372583;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;D;B;C;5;C;E;A;B
210056709206;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;645.9;633.8;595.9;779.4;1.0;940.0;F;G;E;E;5;I;D;B;B
210055567797;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;492.3;572.8;565.9;527.4;1.0;440.0;D;B;C;C;4;B;D;B;B
210055711547;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;537.2;626.1;545.1;532.7;1.0;560.0;E;D;D;B;3;D;D;A;B
210055716071;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;431.7;521.4;539.1;486.0;1.0;760.0;C;C;C;B;4;F;E;B;B
210055474426;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;532.3;559.9;566.0;708.0;1.0;600.0;E;C;A;A;3;C;D;B;B
210054995100;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;507.4;517.0;562.9;560.7;4.0;0.0;E;E;C;B;6;C;C;A;B
210055519835;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;B;C;C;2;D;C;B;B
210056579180;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;D;B;B;4;B;C;A;B
210055674553;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;F;B;4;A;E;B;B
210057387150;2022;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;526.3;610.1;575.9;728.5;1.0;780.0;D;F;A;F;4;D;D;A;B
210055251615;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;541.6;563.1;537.6;607.5;1.0;520.0;E;D;C;B;4;B;E;A;A
210057814642;2022;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;F;B;4;C;D;A;B
210056646175;2022;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;F;F;6;B;D;A;B
210055586809;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;424.4;431.6;345.1;352.3;7.0;0.0;C;C;F;F;5;C;E;A;B
210055480794;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;619.1;622.1;594.5;887.5;1.0;900.0;D;E;D;D;3;F;D;B;B
210055678404;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;A;F;2;C;C;A;B
210055512600;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;605.3;620.6;643.2;450.0;1.0;880.0;H;E;F;C;3;C;E;B;B
210055765680;2022;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;B;F;C;5;B;B;A;A
210055491259;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;B;B;3;B;D;B;B
210055026571;2022;1;1;;;;;3111200;Campo Belo;0;1;1;0;;373.5;358.1;;1.0;820.0;B;G;A;D;3;F;B;B;B
210055737710;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;428.6;552.4;587.9;518.4;1.0;840.0;D;C;B;B;5;E;E;B;B
210055572538;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;557.7;671.6;653.5;734.5;1.0;840.0;F;F;E;D;4;D;E;D;B
210057820767;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;423.4;527.0;457.9;465.2;1.0;440.0;D;C;B;B;4;F;E;B;B
210055459693;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;681.9;683.9;610.7;759.9;1.0;940.0;B;E;B;B;6;B;C;A;B
210056910277;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;595.5;612.8;546.7;635.2;1.0;820.0;C;C;C;C;2;B;C;A;B
210055677085;2022;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;379.9;464.6;363.8;484.6;3.0;0.0;C;E;A;B;4;D;D;B;B
210055241422;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;F;E;E;B;5;F;E;C;B
210055650088;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;372.3;376.8;404.0;551.5;1.0;460.0;E;E;B;B;4;C;E;B;B
210055575306;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;5;B;C;A;B
210057358088;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;C;3;D;D;A;B
210057826251;2022;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;641.1;741.7;621.8;816.7;1.0;780.0;E;F;C;D;3;F;C;B;B
210057365848;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;475.6;479.5;504.9;532.8;1.0;560.0;B;E;C;F;3;C;D;A;B
210055168382;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;459.3;538.3;545.8;636.8;1.0;620.0;C;C;C;B;2;D;C;C;B
210057384795;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;464.9;522.5;590.4;461.2;1.0;820.0;B;D;C;C;4;D;E;B;B
210057572497;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;423.6;492.7;477.4;408.0;1.0;680.0;E;D;B;B;5;C;D;B;B
210054638283;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;652.7;735.9;587.9;646.0;1.0;960.0;B;B;A;A;4;D;C;B;B
210056626747;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;522.9;604.5;597.6;426.6;1.0;660.0;C;D;B;B;3;B;C;A;B
210057370931;2022;3;1;;;;;3111200;Campo Belo;0;1;1;0;;487.3;509.7;;1.0;740.0;C;E;A;B;4;D;D;B;B
210055710998;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;501.1;530.7;504.4;671.4;1.0;700.0;C;C;C;B;6;E;D;C;B
210055560914;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;493.1;530.2;549.0;497.0;1.0;520.0;D;B;A;B;4;C;D;B;B
210056562378;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;525.2;593.1;622.0;469.9;1.0;600.0;B;E;C;B;3;E;D;B;B
210057102653;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;B;1;B;B;A;B
210056896102;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;418.4;543.5;503.6;486.1;1.0;640.0;E;E;B;B;4;C;D;B;B
210057804256;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;612.5;653.7;621.0;684.0;1.0;880.0;B;B;A;B;4;D;E;A;B
210057829739;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;565.1;445.0;453.8;571.5;1.0;640.0;D;D;B;B;4;A;C;A;B
210055393007;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;596.9;617.9;630.5;719.2;1.0;820.0;E;E;D;D;4;H;E;C;B
210055597531;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;398.4;538.3;468.3;634.1;1.0;580.0;F;F;A;D;2;D;C;A;B
210056922820;2022;4;1;;;;;3111200;Campo Belo;1;1;1;1;536.7;611.9;632.1;655.7;1.0;740.0;F;E;E;D;4;H;E;B;B
210057799706;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;445.1;525.5;522.7;514.1;1.0;920.0;C;E;C;C;3;B;C;A;B
210055684206;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;F;A;3;C;D;B;B
210055712935;2022;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;494.5;517.3;573.9;547.1;1.0;640.0;C;D;C;C;4;F;E;B;B
210057107262;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;510.1;490.5;561.6;436.7;1.0;440.0;F;F;D;D;3;F;E;B;B
210057821706;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;563.9;592.4;555.1;489.8;1.0;920.0;G;E;D;D;4;H;E;B;B
210056629025;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;529.9;554.0;575.8;686.9;1.0;820.0;E;C;A;A;4;C;D;B;B
210056627685;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;460.1;538.2;542.5;405.6;1.0;720.0;E;E;B;D;4;E;B;A;B
210056934964;2022;2;3;;;;;3111200;Campo Belo;1;1;1;1;536.3;652.7;621.1;644.7;1.0;920.0;F;F;E;D;3;D;D;B;B
210055608112;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;C;B;4;D;E;B;B
210055560283;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;517.5;462.6;603.5;533.8;1.0;600.0;C;C;F;A;2;B;B;A;B
210056567394;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;F;3;C;B;B;B
210057794729;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;490.9;634.5;563.1;710.4;1.0;880.0;B;B;B;B;3;E;D;A;B
210056662340;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;397.2;468.8;462.9;426.2;1.0;440.0;E;F;A;D;4;B;C;B;A
210056527445;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;473.2;548.3;607.3;564.4;1.0;680.0;E;F;B;D;3;F;D;B;B
210055000594;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;485.0;526.8;526.3;629.5;1.0;820.0;F;E;E;B;4;B;C;B;B
210054512660;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;399.8;483.1;386.9;459.3;1.0;640.0;H;A;F;B;2;C;B;A;B
210057113987;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;456.0;542.4;426.2;479.6;1.0;480.0;B;A;A;B;4;D;D;A;B
210056581067;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;486.0;461.4;499.8;621.5;1.0;560.0;C;F;C;D;4;D;D;B;B
210057376134;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;B;3;B;D;A;B
210057560004;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;444.6;542.4;554.6;466.2;1.0;760.0;B;C;A;B;3;B;C;A;B
210055341970;2022;3;1;;;;;3111200;Campo Belo;0;1;1;0;;552.8;500.6;;1.0;720.0;E;E;D;E;3;H;D;B;B
210055642222;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;614.0;580.8;529.9;686.2;1.0;840.0;E;E;D;C;4;M;E;D;B
210055702806;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;557.2;551.8;589.9;769.8;1.0;820.0;G;F;E;D;3;H;D;B;B
210056940153;2022;3;1;;;;;3111200;Campo Belo;0;1;1;0;;579.1;562.0;;1.0;560.0;B;E;B;B;3;B;C;B;B
210056618703;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;421.7;516.8;494.8;428.4;1.0;600.0;H;D;D;B;3;D;D;A;B
210056527455;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;391.7;552.6;499.3;337.5;4.0;0.0;F;E;C;B;4;F;D;A;B
210056825592;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;613.3;641.9;642.5;476.9;1.0;560.0;E;E;A;A;4;D;D;C;B
210057995046;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;601.4;590.2;567.1;604.9;1.0;900.0;E;G;D;D;5;F;D;B;B
210056935669;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;B;3;E;D;B;B
210055506482;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;441.1;565.1;570.2;479.5;1.0;660.0;B;C;A;B;3;C;B;B;B
210055606209;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;562.0;567.7;526.8;572.3;1.0;640.0;E;G;D;D;4;I;E;C;B
210056938620;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;C;C;4;D;E;A;B
210056594610;2022;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;442.6;440.1;445.1;427.3;1.0;540.0;C;E;A;B;3;D;C;A;B
210055670964;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;4;H;D;B;B
210055538240;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;567.7;546.8;455.0;621.2;1.0;600.0;C;B;B;B;2;C;C;B;B
210055498448;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;440.3;552.7;538.3;588.9;1.0;860.0;C;C;C;B;4;C;E;B;B
210055753036;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;574.1;608.4;562.7;702.4;1.0;660.0;E;D;B;B;4;F;E;D;B
210056561133;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;F;5;H;D;B;B
210055346877;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;725.1;839.2;717.9;937.8;1.0;940.0;D;G;D;D;4;N;E;C;B
210055686931;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;F;F;D;E;3;H;D;B;B
210055616432;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;439.9;506.0;520.7;527.8;1.0;800.0;E;D;D;B;2;B;B;B;B
210056618461;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;453.1;527.9;545.0;500.5;1.0;680.0;B;E;C;B;5;D;D;A;B
210056939060;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;419.5;424.7;489.4;439.2;1.0;460.0;D;H;B;F;4;C;E;A;B
210055786082;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;474.3;478.7;469.4;386.6;1.0;680.0;D;D;B;C;5;C;D;A;B
210057793487;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;C;3;D;D;A;B
210056564951;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;B;F;B;3;C;B;A;B
210055774508;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;407.6;499.5;542.4;427.5;1.0;700.0;D;D;F;F;4;B;E;A;B
210055677752;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;481.0;548.5;556.9;640.0;1.0;880.0;D;G;A;D;4;E;E;B;B
210054982571;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;B;B;5;C;C;A;B
210055711175;2022;2;2;;;;;3111200;Campo Belo;0;1;1;0;;472.4;534.2;;1.0;560.0;C;E;C;D;5;C;C;A;B
210057381945;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;539.9;498.2;543.6;447.7;1.0;680.0;A;B;A;B;4;B;B;A;A
210057774841;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;572.6;625.7;619.6;619.8;1.0;520.0;D;G;C;D;4;H;D;B;B
210057124592;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;C;C;5;C;A;A;B
210057530938;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;C;5;C;C;A;B
210055490956;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;442.5;519.8;496.4;531.4;1.0;600.0;H;E;F;D;3;H;D;C;B
210055204514;2022;1;1;;;;;3111200;Campo Belo;0;1;1;0;;401.9;497.6;;6.0;0.0;B;D;A;B;3;H;D;A;B
210055647476;2022;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;514.0;457.1;428.2;569.8;1.0;460.0;H;E;A;A;4;B;E;C;B
210055870054;2022;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;524.6;553.0;559.5;514.6;1.0;720.0;H;H;D;F;3;G;D;B;B
210055610382;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;G;A;D;4;D;C;A;B
210055334690;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;547.5;458.7;486.2;623.7;1.0;500.0;C;D;C;B;4;J;E;B;B
210055338683;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;3;D;D;B;B
210055958542;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;C;B;4;C;C;B;B
210057115666;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;563.0;534.1;533.1;538.2;1.0;520.0;E;F;D;C;5;E;E;C;B
210057379756;2022;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;B;B;6;E;E;B;B
210057330015;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;577.4;620.6;603.3;612.8;1.0;820.0;E;D;C;B;8;D;D;B;B
210056444041;2022;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;1;1;1;1;502.5;668.1;569.5;654.5;1.0;880.0;E;E;F;A;4;E;E;A;B
210056444040;2022;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;1;1;1;1;377.1;545.0;441.2;464.6;1.0;620.0;E;E;F;A;4;E;E;A;B
210055666372;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;439.3;542.4;552.2;668.6;1.0;660.0;C;D;C;B;5;C;D;A;B
210055672170;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;G;C;D;3;G;D;B;B
210057348429;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;578.2;636.4;550.4;603.5;1.0;920.0;E;E;D;D;6;E;C;B;B
210055481638;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;524.6;564.5;561.5;511.5;1.0;680.0;D;E;C;F;4;D;E;C;B
210056496670;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;450.4;452.6;574.1;384.6;1.0;620.0;D;D;C;C;4;F;E;A;B
210055651619;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;489.7;488.4;567.2;578.6;1.0;760.0;E;E;B;B;3;B;D;B;B
210056928296;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;597.1;616.6;544.9;680.6;1.0;860.0;E;C;C;B;4;C;D;B;B
210056924865;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;D;3;L;D;B;B
210056482876;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;454.6;534.9;548.6;713.2;1.0;760.0;E;C;D;B;4;F;E;A;B
210056940839;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;609.1;578.2;558.2;558.3;1.0;640.0;E;G;B;D;4;G;E;A;B
210056477275;2022;2;2;3149903.0;Perdões;MG;4.0;3111200;Campo Belo;1;1;1;1;425.1;548.5;558.6;556.4;1.0;860.0;E;E;C;D;4;D;E;B;B
210057792680;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;B;2;D;C;A;B
210055487216;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;520.4;594.3;547.6;635.0;1.0;880.0;C;F;C;D;5;C;E;B;B
210055736414;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;482.8;479.9;499.8;478.9;1.0;360.0;E;E;B;B;5;C;D;A;B
210057273849;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;504.8;418.1;427.7;388.4;1.0;500.0;E;F;A;B;3;F;D;B;B
210056646184;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;552.0;509.5;558.9;497.0;1.0;800.0;C;D;D;F;5;E;E;B;B
210056646189;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;419.7;541.6;423.9;688.5;1.0;460.0;C;D;D;F;5;E;E;B;B
210057560297;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;2;B;C;B;B
210056899494;2022;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;484.4;564.5;532.1;485.0;1.0;840.0;H;E;B;B;6;G;E;A;B
210056817726;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;A;B;3;B;A;B;B
210055619591;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;392.8;473.5;365.2;555.9;1.0;800.0;G;G;E;D;3;E;E;D;B
210055287623;2022;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;1;1;1;1;536.2;611.5;598.8;644.4;1.0;600.0;B;E;B;B;4;E;E;B;B
210055724980;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;567.8;478.4;573.1;468.5;1.0;580.0;B;C;C;B;3;G;C;A;B
210056539416;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;458.6;589.2;524.0;623.7;1.0;600.0;E;C;C;B;3;B;D;B;B
210056936713;2022;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;B;2;D;C;B;B
210055384690;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;602.4;590.0;587.1;800.3;1.0;920.0;E;G;D;D;5;M;E;B;B
210056229375;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;443.0;444.9;483.1;563.6;1.0;740.0;E;B;F;B;3;B;C;B;B
210055592964;2022;4;1;;;;;3111200;Campo Belo;1;1;1;1;493.5;603.0;492.4;524.5;1.0;580.0;B;F;C;D;3;E;D;A;B
210055345876;2022;4;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;A;A;A;3;B;B;A;B
210055485165;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;455.9;530.0;401.6;615.1;1.0;880.0;E;E;F;B;3;D;D;C;B
210055682839;2022;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;487.1;591.6;535.2;572.1;1.0;880.0;D;C;A;F;4;C;E;B;B
210056580563;2022;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;551.8;627.8;593.6;725.6;1.0;820.0;C;D;C;B;3;D;C;A;B
210055583105;2022;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;A;4;A;A;A;A
210055512386;2022;2;2;;;;;3111200;Campo Belo;1;1;1;1;496.8;517.0;470.8;431.0;1.0;480.0;H;C;C;C;2;C;C;A;B
210057804401;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;397.6;528.0;534.4;518.0;1.0;640.0;E;E;D;B;4;D;E;B;B
210057801687;2022;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;545.0;557.5;528.2;639.9;1.0;820.0;F;E;D;D;3;E;D;A;B
210055647401;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;484.4;537.8;534.1;587.8;1.0;660.0;B;G;A;D;5;G;D;B;B
210055642308;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;600.4;638.6;559.7;677.2;1.0;400.0;C;E;B;B;4;B;E;B;B
210057745622;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;658.4;673.5;629.7;798.9;1.0;940.0;D;E;B;B;4;G;D;B;B
210058017587;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;497.4;642.8;609.0;674.2;1.0;900.0;F;F;E;D;3;C;D;A;B
210055228635;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;G;G;E;E;3;I;D;C;B
210055586877;2022;1;1;;;;;3111200;Campo Belo;1;1;1;1;482.2;477.8;428.1;454.5;1.0;620.0;E;E;C;C;4;D;D;B;B
210057307454;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;527.7;588.9;589.2;579.8;1.0;880.0;E;E;D;D;5;I;D;C;B
210058002531;2022;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;459.4;499.1;481.5;394.8;1.0;580.0;D;C;C;B;2;C;D;B;B
210055666917;2022;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;606.5;559.0;533.3;675.9;1.0;660.0;B;B;A;B;3;C;C;A;B
210056595736;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;3;A;B;A;A
210057356796;2022;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;571.7;637.7;601.7;814.8;1.0;920.0;D;E;D;D;3;H;D;B;B
210055341695;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;511.3;594.0;597.5;581.0;1.0;780.0;E;G;D;D;4;H;D;C;B
210057532791;2022;3;1;;;;;3111200;Campo Belo;1;1;1;1;560.9;601.8;615.1;714.4;1.0;880.0;F;G;D;D;4;J;E;B;B
210056480329;2022;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;A;7;C;D;A;B
