NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
200006318989;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;433.8;532.7;563.3;627.9;1.0;640.0;E;E;D;B;4.0;F;B;B;B
200001637286;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;511.5;533.0;547.5;467.4;1.0;520.0;H;F;B;D;4.0;G;C;A;B
200005516343;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;467.3;443.3;536.9;407.2;1.0;720.0;B;C;C;B;3.0;D;D;A;B
200002780405;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;G;D;D;4.0;C;D;B;B
200005832094;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;B;4.0;B;C;B;B
200006820834;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;B;C;B;3.0;C;C;A;B
200004614238;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;476.2;519.8;542.4;554.0;1.0;600.0;B;D;A;B;4.0;C;C;A;B
200003923729;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;A;B;3.0;D;D;B;B
200006139702;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;F;F;4.0;C;D;A;B
200003103680;2020;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;493.4;580.5;583.9;493.8;1.0;640.0;E;E;C;D;4.0;F;D;B;B
200006530414;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;E;F;B;2.0;B;C;A;A
200002944850;2020;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;0;0;0;0;;;;;;;G;E;D;B;4.0;G;E;B;B
200003548854;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;618.9;672.4;628.2;687.3;1.0;840.0;D;C;D;B;3.0;F;D;B;B
200005180817;2020;4;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;A;F;B;2.0;B;C;B;B
200002416671;2020;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;466.8;396.4;575.3;492.1;1.0;900.0;E;F;D;D;3.0;I;D;B;B
200003276860;2020;2;2;;;;;3111200;Campo Belo;0;1;1;0;;368.1;440.1;;1.0;560.0;F;E;D;D;3.0;G;D;A;B
200006133186;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;624.5;631.4;484.4;534.4;1.0;800.0;G;E;D;D;4.0;G;D;B;B
200004864960;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;569.1;676.1;621.9;681.0;1.0;700.0;F;G;A;D;4.0;E;C;B;B
200005764482;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;550.4;436.0;497.1;439.1;1.0;420.0;C;C;D;B;4.0;D;D;B;B
200004232432;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;2.0;A;C;B;B
200004948038;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;C;F;4.0;D;C;B;B
200005708374;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;C;4.0;B;D;B;B
200006264027;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;478.0;520.1;511.3;543.4;1.0;320.0;C;C;A;A;3.0;D;D;A;B
200005779810;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;498.1;431.2;457.4;639.1;1.0;900.0;D;D;D;B;4.0;E;E;B;B
200001689290;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;D;3.0;F;D;B;B
200002529750;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;D;A;A;5.0;A;C;A;B
200002402894;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;581.2;625.4;517.9;716.3;1.0;940.0;D;D;C;B;5.0;E;D;A;A
200003382384;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;B;C;B;3.0;C;D;B;B
200003415662;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;498.8;517.7;549.3;538.5;1.0;660.0;E;E;D;F;4.0;J;D;B;B
200001517535;2020;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;F;4.0;B;E;B;A
200004858356;2020;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;573.2;585.8;592.3;634.7;1.0;760.0;B;E;B;B;4.0;B;C;B;B
200005627010;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;A;5.0;A;B;A;A
200003902005;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;501.4;441.0;365.2;399.2;1.0;380.0;D;E;B;B;4.0;B;C;A;A
200006531053;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;4.0;C;D;B;B
200003931411;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;548.8;489.4;555.3;587.6;1.0;920.0;E;E;A;A;4.0;B;D;B;B
200005032456;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;402.3;565.9;456.8;436.8;1.0;500.0;E;B;C;C;4.0;C;D;A;A
200005487522;2020;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;2.0;B;C;A;B
200003556406;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;G;F;D;4.0;G;E;B;B
200004397090;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;5.0;C;B;B;B
200006583217;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;621.0;629.4;572.2;757.7;1.0;760.0;D;D;C;B;5.0;E;D;A;A
200002693884;2020;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;D;F;C;C;4.0;C;D;A;B
200006764839;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;B;B;2.0;A;B;A;A
200001182996;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;385.0;391.6;552.0;332.7;1.0;640.0;D;G;B;D;3.0;G;D;B;B
200005514596;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;G;G;D;B;2.0;C;C;A;B
200005411827;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;B;3.0;C;D;C;B
200004056480;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;585.9;521.3;595.8;463.6;1.0;600.0;C;E;C;C;6.0;F;C;A;B
200001404952;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;499.1;513.0;505.5;496.6;1.0;360.0;D;D;A;A;4.0;B;D;A;B
200003869571;2020;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;A;B;4.0;F;D;A;B
200002050836;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;B;3.0;D;D;B;B
200002830292;2020;1;1;;;;;3111200;Campo Belo;0;1;1;0;;535.8;559.2;;1.0;760.0;B;B;A;B;3.0;B;B;B;A
200001156907;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;F;D;3.0;D;C;A;B
200001277041;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;C;A;B;2.0;A;B;A;A
200003170871;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;F;B;4.0;A;C;A;B
200001244877;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;B;3.0;D;B;B;B
200003688937;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;450.0;433.2;532.8;438.5;1.0;580.0;E;B;C;C;5.0;C;D;A;B
200005284121;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;675.6;746.5;614.0;808.9;1.0;980.0;E;B;C;C;4.0;E;D;B;B
200003020365;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;530.5;537.2;577.0;536.5;1.0;440.0;C;E;A;A;3.0;B;B;B;B
200002248222;2020;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;B;5.0;C;C;B;B
200002615824;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;D;D;5.0;E;E;B;B
200004704954;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;672.7;732.9;678.5;808.1;1.0;960.0;E;F;F;E;2.0;F;C;B;B
200002457190;2020;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;618.3;608.0;569.5;719.6;1.0;720.0;E;C;D;B;3.0;D;D;B;B
200005987760;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;393.6;490.4;508.0;622.1;1.0;500.0;B;D;B;C;4.0;C;D;B;B
200002818105;2020;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;556.5;627.4;602.6;694.9;1.0;900.0;C;F;D;D;4.0;I;D;B;B
200001329972;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;G;D;E;4.0;O;E;E;B
200005598480;2020;2;2;3158805.0;Santana do Jacaré;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;A;B;A;B;3.0;B;D;A;B
200004672498;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;391.0;522.7;559.7;428.1;1.0;340.0;C;C;C;B;3.0;C;D;B;B
200004698038;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;539.6;596.4;626.7;645.4;1.0;620.0;B;B;B;B;4.0;B;D;B;B
200005647924;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;567.1;667.3;600.0;582.0;1.0;820.0;B;B;A;A;5.0;F;E;A;B
200004062878;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;537.1;629.2;578.9;511.0;1.0;760.0;E;G;A;D;2.0;F;C;B;B
200004256127;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;F;F;D;D;3.0;B;D;B;B
200001123251;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;B;A;1.0;B;B;B;B
200006627949;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;535.4;372.0;527.4;619.2;1.0;900.0;D;E;B;F;3.0;F;C;A;B
200001017708;2020;2;2;3169307.0;Três Corações;MG;2.0;3111200;Campo Belo;1;1;1;1;517.6;498.8;536.8;547.6;1.0;580.0;E;E;A;B;3.0;B;A;B;B
200006176640;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;474.8;538.5;556.1;589.3;1.0;920.0;D;E;F;B;2.0;B;C;B;B
200004572075;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;F;A;F;3.0;A;B;A;B
200006457762;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;543.0;527.6;500.7;541.0;1.0;620.0;A;B;A;A;1.0;C;B;A;A
200001819704;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;600.5;686.5;660.2;656.1;1.0;760.0;E;E;D;D;3.0;H;D;B;B
200001367823;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;379.3;499.8;487.2;414.2;1.0;320.0;B;C;C;B;5.0;C;D;B;B
200003391854;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;G;C;D;3.0;C;D;B;B
200003169477;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;379.7;400.8;449.7;427.1;1.0;420.0;B;A;A;A;2.0;B;B;A;B
200002552213;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;476.3;582.1;526.8;664.5;1.0;680.0;C;B;A;B;4.0;B;B;B;B
200001919072;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;D;A;A;3.0;B;D;A;B
200001043206;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;382.0;370.4;322.0;403.1;1.0;480.0;B;C;C;B;4.0;B;C;A;A
200006259120;2020;4;1;;;;;3111200;Campo Belo;1;1;1;1;433.5;497.3;532.5;363.7;1.0;460.0;E;E;D;B;3.0;F;D;A;B
200006396961;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;4.0;B;C;B;B
200002803416;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;409.2;517.7;495.5;488.2;1.0;600.0;D;B;C;B;3.0;D;C;A;B
200001988627;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;C;C;4.0;D;C;B;B
200001211136;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;B;B;3.0;B;B;A;B
200003179351;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;517.4;566.6;536.6;619.4;1.0;700.0;D;E;C;D;5.0;G;D;B;B
200003274687;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;643.3;660.0;633.2;801.3;1.0;920.0;D;E;D;D;4.0;E;E;B;B
200002803273;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;610.7;669.4;661.2;705.2;1.0;820.0;E;E;D;D;2.0;N;D;C;B
200004912178;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;H;D;F;B;4.0;G;D;A;B
200004079244;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;549.4;628.4;558.2;669.2;1.0;920.0;D;C;D;A;3.0;C;D;A;B
200004467570;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;526.0;525.9;507.5;531.8;1.0;380.0;B;B;A;A;4.0;B;B;A;A
200005262088;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;551.9;482.1;547.0;540.6;1.0;620.0;E;E;B;B;3.0;F;D;B;B
200004768210;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;527.5;546.7;526.6;413.2;1.0;580.0;E;E;C;C;3.0;D;D;B;B
200004061565;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;C;F;B;2.0;C;B;A;B
200001118213;2020;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;753.6;693.8;672.0;902.8;1.0;920.0;E;F;D;D;4.0;H;E;C;B
200001136555;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;471.0;614.3;556.6;478.6;1.0;420.0;C;C;A;C;7.0;B;C;A;B
200001675366;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;A;A;3.0;C;D;A;A
200003380513;2020;1;1;;;;;3111200;Campo Belo;0;1;1;0;;532.0;558.9;;1.0;600.0;B;B;B;C;2.0;D;C;C;B
200001442591;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;D;3.0;C;C;B;B
200001727303;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;A;C;A;3.0;D;D;B;B
200001104668;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;396.7;363.5;407.0;358.4;1.0;540.0;C;B;D;D;4.0;C;E;B;B
200003328947;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;501.1;427.1;494.5;562.5;1.0;540.0;E;B;C;B;4.0;D;C;B;B
200005169145;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;398.9;408.6;526.0;557.8;1.0;860.0;C;G;B;D;4.0;D;B;B;B
200001153542;2020;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;570.0;633.6;610.8;603.0;1.0;640.0;C;E;A;A;3.0;E;D;B;B
200006442076;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;3.0;C;C;B;B
200002526276;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;615.1;644.1;583.9;719.7;1.0;640.0;E;E;A;A;4.0;B;B;B;B
200006007449;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;368.3;411.6;568.4;515.5;1.0;480.0;C;C;C;C;3.0;B;D;A;B
200003294021;2020;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;D;3.0;C;C;B;B
200002144862;2020;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;383.8;447.7;485.5;507.2;1.0;620.0;E;E;B;D;4.0;E;E;A;B
200003274276;2020;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;596.2;721.4;656.9;748.0;1.0;960.0;E;E;C;C;4.0;B;B;B;B
200003736933;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;5.0;C;B;A;B
200005720659;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;1;1;0;;492.5;430.7;;1.0;520.0;D;B;C;C;3.0;C;D;A;B
200005849324;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;E;C;C;3.0;C;B;B;B
200005329030;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;510.0;434.6;538.8;553.7;1.0;760.0;B;A;A;A;3.0;D;C;A;A
200005695097;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;B;3.0;D;D;B;B
200002885186;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;638.4;695.6;626.7;700.5;1.0;920.0;E;F;B;D;3.0;C;D;A;A
200003898526;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;471.8;460.4;423.4;587.6;1.0;560.0;B;E;A;C;5.0;E;C;A;B
200003765402;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;412.0;524.5;503.7;616.0;1.0;480.0;B;D;C;C;4.0;F;D;B;B
200003510511;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;D;B;3.0;F;C;B;B
200003810705;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;379.2;456.4;480.4;423.2;1.0;400.0;B;B;A;A;3.0;D;C;A;B
200003799543;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;414.7;352.3;481.9;579.8;1.0;420.0;H;C;F;F;3.0;D;D;A;B
200005009640;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;399.8;420.9;550.2;403.9;1.0;560.0;C;E;F;C;3.0;B;D;A;B
200005780816;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;500.4;505.3;436.7;438.8;1.0;460.0;H;H;A;B;5.0;B;C;A;B
200006114957;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;480.0;509.7;592.0;525.2;1.0;580.0;B;F;A;D;5.0;F;D;B;B
200001899783;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;445.2;413.3;485.7;516.9;1.0;320.0;E;D;B;B;3.0;C;B;B;B
200002761522;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;457.8;420.8;440.2;389.5;1.0;480.0;E;E;D;D;1.0;B;B;B;B
200005176944;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;A;A;A;6.0;B;B;B;A
200005091653;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;B;B;2.0;D;C;A;B
200005890305;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;409.1;531.0;554.3;438.2;1.0;540.0;E;C;B;C;5.0;D;E;A;B
200004725164;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;550.3;622.1;595.9;638.3;1.0;960.0;A;B;B;B;6.0;H;E;B;B
200004601625;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;367.2;370.1;427.4;445.6;1.0;640.0;C;C;B;B;2.0;B;B;A;A
200001800570;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;503.0;413.6;448.6;513.1;1.0;440.0;E;F;D;D;3.0;H;D;B;B
200006776469;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;486.9;461.0;585.6;380.1;1.0;620.0;B;C;C;B;3.0;B;B;A;B
200006585338;2020;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;612.2;598.2;615.8;656.3;1.0;940.0;F;G;D;D;4.0;G;D;B;B
200002920492;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;C;B;B;8.0;F;D;B;B
200006641525;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;C;6.0;C;D;A;B
200002282964;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;D;3.0;D;D;B;B
200001317050;2020;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;587.9;643.3;593.5;701.9;1.0;920.0;D;E;C;D;2.0;E;C;C;B
200005661147;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;A;A;A;6.0;B;B;B;B
200003645852;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;541.0;589.5;588.0;548.0;1.0;760.0;E;E;D;D;3.0;D;D;C;B
200006197253;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;342.7;456.4;519.4;563.6;1.0;640.0;H;B;F;A;1.0;A;B;B;B
200006089623;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;525.1;0.0;409.1;625.4;1.0;800.0;D;E;D;D;4.0;D;E;C;B
200003771681;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;B;B;3.0;D;D;B;B
200002831931;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;560.8;517.5;618.2;525.5;1.0;620.0;B;C;B;B;3.0;B;D;A;B
200003345948;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;541.8;619.6;612.1;583.7;1.0;920.0;H;F;F;B;2.0;B;C;B;B
200004960526;2020;4;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;F;F;5.0;E;D;B;B
200006421036;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;C;B;4.0;F;E;B;B
200004818703;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;C;4.0;E;D;B;B
200004406929;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;389.7;428.8;443.4;456.0;1.0;560.0;E;G;B;D;3.0;F;D;B;B
200006148195;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;C;B;3.0;F;D;A;B
200005263549;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;A;3.0;A;B;A;A
200005346727;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;438.2;374.8;450.6;359.8;1.0;400.0;D;D;C;B;5.0;C;E;A;B
200002077562;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;A;2.0;C;C;A;B
200003940907;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;F;C;E;3.0;B;C;B;B
200001032212;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;543.7;517.0;505.8;574.6;1.0;520.0;D;E;D;B;4.0;G;D;B;B
200004395024;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;F;F;3.0;B;D;A;B
200002855914;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;D;F;4.0;J;D;B;B
200005428681;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;475.2;426.3;513.1;455.2;1.0;520.0;D;D;C;C;4.0;C;C;A;B
200005712317;2020;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;488.9;591.4;559.7;587.7;1.0;920.0;C;F;D;D;4.0;J;E;A;B
200001477171;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;503.6;533.0;538.3;506.3;1.0;620.0;B;B;B;A;3.0;B;D;B;B
200001533730;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;B;3.0;C;D;B;B
200002242698;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;D;F;B;4.0;D;E;A;A
200006270643;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;E;F;B;4.0;B;D;A;B
200003915766;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;372.2;482.3;558.3;484.0;1.0;460.0;C;D;C;B;4.0;E;D;B;B
200002370881;2020;2;2;;;;;3111200;Campo Belo;1;1;1;1;506.9;555.0;595.4;557.8;1.0;780.0;D;E;A;F;3.0;C;C;B;B
200002851052;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;D;B;4.0;D;E;C;B
200003030923;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;578.1;641.8;643.0;666.6;1.0;920.0;G;E;E;D;4.0;P;D;B;B
200004708864;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;A;3.0;B;C;A;B
200003382756;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;D;A;4.0;B;C;A;B
200001548233;2020;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;C;B;C;3.0;B;D;A;B
200002722869;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;683.2;642.5;581.3;779.6;1.0;960.0;F;E;D;B;4.0;H;E;B;B
200004478387;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;B;4.0;D;D;A;B
200001515460;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;515.6;405.2;531.1;612.5;1.0;500.0;B;B;C;F;4.0;C;C;B;B
200006768235;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;4.0;C;C;B;B
200005307486;2020;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;C;4.0;C;D;A;B
200004960891;2020;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;C;F;B;3.0;A;B;A;A
200002556508;2020;3;1;;;;;3111200;Campo Belo;1;1;1;1;371.1;542.9;427.7;354.5;1.0;440.0;E;E;B;B;4.0;B;C;A;B
200003948304;2020;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;B;B;4.0;B;C;A;B
200005313733;2020;1;1;;;;;3111200;Campo Belo;1;1;1;1;431.8;505.0;423.4;442.2;1.0;440.0;H;A;B;B;2.0;C;B;A;A
200006012842;2020;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;507.4;524.1;538.8;543.8;1.0;720.0;E;E;E;B;4.0;F;E;A;B
