NU_INSCRICAO;NU_ANO;TP_ST_CONCLUSAO;TP_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TP_STATUS_REDACAO;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q022;Q024;Q025
210061221721;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;595.8;630.3;595.8;622.4;1.0;860.0;G;E;D;D;3;L;D;B;B
210058684204;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;C;C;4;G;C;B;B
210059081847;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;489.7;476.4;489.7;615.6;1.0;580.0;C;B;D;B;4;E;D;A;B
210059055966;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;600.5;538.7;627.6;563.0;1.0;540.0;E;E;C;B;2;D;C;A;B
210060740338;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;593.0;633.9;590.2;533.9;1.0;640.0;E;F;D;D;4;H;E;B;B
210059217275;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;566.9;566.8;508.9;598.0;1.0;960.0;F;D;D;B;4;E;C;B;B
210061181098;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;536.8;601.2;595.6;647.9;1.0;680.0;E;G;D;D;4;E;D;A;B
210060747602;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;429.0;576.5;475.3;465.9;1.0;920.0;B;B;A;B;4;B;C;B;B
210058727199;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;391.4;417.5;486.8;555.9;1.0;500.0;F;F;D;D;4;B;B;A;B
210058742116;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;552.4;585.7;573.6;669.6;1.0;840.0;D;E;C;C;3;E;D;B;B
210061102261;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;547.3;595.0;583.5;666.1;1.0;860.0;D;G;D;D;3;E;D;C;B
210060788390;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;607.6;577.9;560.6;652.5;1.0;680.0;C;D;C;B;3;H;D;B;B
210060809421;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;479.3;471.7;506.0;575.4;1.0;320.0;C;B;F;B;3;C;D;A;B
210058689401;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;576.8;610.2;626.0;627.9;1.0;640.0;C;E;F;C;3;D;D;B;B
210060166453;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;555.3;611.9;588.3;740.6;1.0;860.0;E;F;D;D;4;D;E;B;B
210058694579;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;521.8;659.5;652.7;724.4;1.0;880.0;E;G;C;D;3;I;D;C;B
210059530727;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;551.3;685.6;582.0;719.1;1.0;900.0;E;G;A;D;3;D;C;B;B
210059962904;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;456.9;394.7;413.4;349.6;1.0;540.0;C;C;A;A;4;B;B;A;B
210058699719;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;481.4;420.8;325.6;396.4;1.0;640.0;C;C;A;B;3;B;B;A;B
210058765733;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;B;D;B;B;5;B;D;B;B
210059632647;2023;2;2;3100807.0;Aguanil;MG;2.0;3111200;Campo Belo;1;1;1;1;497.0;533.0;560.2;564.3;1.0;600.0;D;D;C;B;6;B;D;A;B
210059232548;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;652.5;655.5;576.8;760.5;1.0;920.0;F;G;E;D;3;N;D;C;B
210060781063;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;337.8;507.5;480.1;445.6;1.0;560.0;D;E;F;B;2;B;B;A;B
210059150307;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;A;B;4;C;D;B;B
210058976627;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;585.5;588.8;576.9;641.3;1.0;520.0;D;F;C;D;3;D;D;B;B
210059044910;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;E;F;B;2;B;C;B;B
210058264239;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;F;4;E;D;B;B
210060909849;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;380.0;400.7;301.2;352.9;1.0;220.0;C;D;C;B;3;B;D;A;B
210059043909;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;C;C;5;E;E;B;B
210061252855;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;F;4;C;E;B;B
210058341106;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;558.7;329.5;368.3;582.4;1.0;920.0;B;B;A;A;4;B;C;A;B
210061435733;2023;3;1;;;;;3111200;Campo Belo;0;1;1;0;;518.7;493.4;;1.0;560.0;F;F;E;D;4;M;D;C;B
210058756195;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;445.0;566.6;504.0;446.8;1.0;520.0;B;B;A;A;5;B;B;A;A
210060000230;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;531.9;513.6;547.7;441.5;1.0;600.0;D;D;A;F;5;A;E;A;B
210061295014;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;D;B;5;C;E;B;B
210059805212;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;596.0;607.5;595.2;698.3;1.0;660.0;E;E;D;D;4;C;D;B;B
210059915824;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;569.9;533.3;515.2;761.7;1.0;920.0;D;E;E;B;3;G;D;B;B
210059553537;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;554.1;562.5;562.8;675.3;1.0;900.0;E;E;C;C;5;D;E;B;B
210061134731;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;0.0;533.4;523.3;0.0;1.0;680.0;E;F;B;D;4;C;E;B;B
210059360428;2023;2;3;;;;;3111200;Campo Belo;1;1;1;1;477.0;565.7;557.7;721.2;1.0;880.0;D;G;D;E;4;E;E;B;B
210059031072;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;C;B;B;3;E;D;A;B
210060006686;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;570.1;595.3;554.9;624.0;1.0;860.0;B;F;B;D;3;D;D;B;B
210061002080;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;A;4;C;B;B;B
210059897339;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;578.9;592.4;599.0;600.9;1.0;520.0;D;C;C;B;3;D;D;C;B
210059533368;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;596.4;557.8;561.8;771.7;1.0;820.0;E;E;D;D;4;J;E;D;B
210060520952;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;B;3;C;C;A;B
210061011984;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;C;A;A;4;B;C;A;B
210061192720;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;463.7;314.0;375.3;345.2;1.0;680.0;A;A;A;C;2;B;C;A;B
210061233374;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;561.6;627.0;641.9;664.9;1.0;940.0;D;E;D;D;3;G;D;C;B
210059396894;2023;3;1;;;;;3111200;Campo Belo;0;1;1;0;;587.9;580.9;;1.0;660.0;E;C;D;F;3;C;B;A;B
210058992404;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;H;B;F;3;D;C;A;B
210059394852;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;D;F;C;3;D;D;A;B
210059110847;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;493.9;552.7;543.3;786.9;1.0;880.0;C;D;C;C;5;E;E;A;B
210059451021;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;539.6;494.7;481.1;640.1;1.0;480.0;C;D;C;C;5;D;D;A;B
210059057121;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;B;F;A;2;B;B;A;B
210061254521;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;517.6;499.3;453.2;603.5;1.0;600.0;D;F;A;D;4;D;E;C;B
210059628515;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;424.1;496.4;484.6;430.1;1.0;800.0;E;E;A;A;3;B;C;A;B
210058182428;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;531.4;502.4;432.7;490.2;1.0;600.0;E;D;C;B;3;C;C;A;B
210058105387;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;C;D;C;B;4;C;C;A;B
210060127840;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;449.0;468.4;435.6;513.0;1.0;620.0;D;E;B;B;5;E;D;A;B
210059414081;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;429.2;459.3;402.0;404.8;1.0;780.0;G;D;D;C;4;B;C;A;B
210059667496;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;0;0;0;0;;;;;;;E;G;F;D;2;B;C;B;B
210059416094;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;546.5;489.6;535.6;498.5;1.0;660.0;F;G;C;D;4;I;E;B;B
210060770506;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;484.6;494.5;530.5;568.9;1.0;600.0;D;E;C;B;3;C;D;B;B
210059425378;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;509.7;572.8;455.9;427.7;1.0;580.0;B;B;A;A;3;C;D;B;B
210060692625;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;580.0;592.5;560.5;543.2;1.0;960.0;F;G;D;D;2;H;C;B;B
210060692601;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;438.5;563.2;533.4;513.3;1.0;500.0;D;F;C;C;6;G;E;B;B
210061416870;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;490.2;510.2;513.5;610.7;1.0;880.0;D;D;B;F;3;B;D;B;B
210059871627;2023;3;1;;;;;3111200;Campo Belo;2;1;1;2;;539.7;519.9;;1.0;960.0;E;E;D;B;3;I;D;C;B
210059954032;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;C;B;4;F;D;A;B
210061183071;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;538.8;534.0;524.1;460.4;1.0;560.0;F;F;E;D;3;N;D;B;B
210059667566;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;557.8;599.2;579.8;565.7;1.0;880.0;B;B;F;F;3;D;E;B;B
210059084497;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;H;F;C;4;C;C;A;B
210059931264;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;528.5;587.5;548.0;389.5;1.0;540.0;B;E;C;B;4;C;E;B;B
210061406944;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;A;B;3;B;B;A;B
210059084512;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;670.3;697.2;668.7;787.1;1.0;880.0;G;E;E;D;5;F;E;E;B
210059203749;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;H;C;F;C;4;B;C;A;B
210060732775;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;526.6;593.6;541.3;683.2;1.0;860.0;C;D;C;B;5;E;D;A;B
210058078530;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;486.1;549.6;524.4;473.3;1.0;500.0;E;E;C;B;4;F;D;A;B
210061346341;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;A;B;4;D;D;A;B
210058547310;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;431.5;421.4;403.8;449.0;1.0;380.0;E;G;C;D;4;F;E;B;B
210058581964;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;585.4;584.7;583.6;667.0;1.0;720.0;B;B;B;B;4;E;E;A;B
210060407814;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;617.6;438.9;456.6;674.0;1.0;900.0;C;C;B;B;3;E;D;B;B
210058238015;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;528.1;556.2;569.1;502.1;1.0;640.0;B;E;A;B;2;B;C;B;B
210060327382;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;B;C;3;C;D;B;B
210058230225;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;468.5;504.9;472.2;633.5;1.0;340.0;E;E;F;B;4;E;E;A;B
210058538545;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;B;3;C;D;B;B
210058673227;2023;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;520.5;540.0;547.9;564.1;1.0;520.0;B;G;C;E;3;D;D;B;B
210058374106;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;536.9;548.7;550.5;625.3;1.0;700.0;F;F;D;D;3;H;D;B;B
210060984363;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;F;B;D;4;C;C;B;B
210058622265;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;380.3;544.7;537.5;474.5;1.0;860.0;C;E;C;B;3;C;D;B;B
210060312695;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;B;B;B;2;C;C;B;B
210058454828;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;553.0;566.7;476.6;400.5;1.0;580.0;B;A;A;B;2;D;B;B;B
210059615459;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;532.0;513.3;532.9;542.1;1.0;600.0;E;D;C;B;5;E;E;C;B
210058454844;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;469.5;459.6;466.0;551.8;1.0;920.0;H;D;A;A;4;C;D;C;B
210061238374;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;586.7;648.6;603.5;710.6;1.0;560.0;G;E;D;D;4;F;E;B;B
210058716109;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;3;B;B;A;B
210058820344;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;490.7;509.7;505.6;404.0;1.0;500.0;A;B;A;A;3;E;B;B;B
210060457981;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;520.4;563.4;537.7;504.2;1.0;900.0;G;F;D;B;3;D;D;B;B
210058242322;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;542.9;608.8;576.7;646.6;1.0;940.0;E;G;A;B;5;O;E;B;B
210058828905;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;465.3;556.9;567.3;684.7;1.0;900.0;G;F;E;F;5;I;E;C;B
210060491529;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;489.8;507.4;510.2;539.9;1.0;700.0;C;B;C;B;2;D;C;B;B
210058340021;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;607.2;629.5;561.3;630.4;1.0;800.0;F;G;D;D;5;H;D;A;B
210060292187;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;626.5;676.1;632.5;770.0;1.0;920.0;E;G;C;D;4;K;E;B;B
210058510727;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;543.2;541.8;556.8;630.6;1.0;780.0;C;C;A;C;5;C;D;B;B
210060870378;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;B;B;4;C;B;B;B
210061421989;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;D;C;C;2;C;C;A;B
210060594579;2023;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;475.6;525.8;507.3;558.6;1.0;880.0;G;G;E;D;3;B;D;D;B
210058588162;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;B;A;C;2;C;C;A;B
210061226596;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;D;E;C;A;4;G;D;B;B
210060052781;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;625.3;530.2;567.5;763.6;1.0;840.0;D;G;E;B;4;K;E;B;B
210061551367;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;582.9;652.0;634.1;797.1;1.0;600.0;E;G;B;D;4;D;E;B;B
210058704683;2023;2;2;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;426.1;446.8;361.5;356.1;1.0;880.0;B;C;F;B;3;B;C;B;B
210060646510;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;422.4;620.2;623.3;688.9;1.0;840.0;D;E;C;C;4;H;D;B;B
210060157844;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;601.0;637.7;586.0;640.1;1.0;640.0;C;E;C;B;4;B;E;A;B
210059602411;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;661.7;665.2;574.8;808.3;1.0;960.0;C;C;C;C;3;G;D;B;B
210060928301;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;538.1;566.3;523.0;585.7;1.0;540.0;F;G;D;D;5;H;D;A;B
210059662216;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;A;B;5;G;E;B;B
210058105714;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;646.9;672.0;630.8;839.6;1.0;840.0;G;F;E;D;4;L;E;B;B
210059102790;2023;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;1;1;1;1;740.0;676.6;656.4;819.2;1.0;960.0;E;F;C;D;5;D;E;C;B
210058074391;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;597.1;550.2;544.3;611.9;1.0;320.0;B;E;C;C;3;E;D;B;B
210058958236;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;588.3;549.1;558.4;484.0;1.0;860.0;B;D;C;B;4;D;D;B;B
210061118889;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;531.5;508.5;505.0;608.7;1.0;580.0;F;E;D;D;3;F;D;C;B
210060340779;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;595.2;618.4;542.7;664.4;1.0;600.0;G;G;D;D;3;G;D;D;B
210058580405;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;436.4;445.8;495.4;409.2;1.0;400.0;C;F;D;B;3;C;C;C;B
210058429475;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;348.2;367.4;487.9;496.4;1.0;580.0;D;D;C;C;3;C;D;B;B
210058552371;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;637.8;592.8;603.6;750.0;1.0;640.0;E;F;D;D;6;H;E;B;B
210060619582;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;B;A;B;5;C;D;A;B
210058652975;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;402.3;442.5;431.9;439.5;3.0;0.0;D;D;F;F;4;B;B;A;B
210060469276;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;A;F;F;2;J;D;B;B
210060281889;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;584.3;584.2;519.4;653.0;1.0;840.0;E;E;C;D;3;E;D;B;B
210058394771;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;578.2;593.2;537.4;694.9;1.0;740.0;F;G;E;D;6;A;C;B;B
210058730107;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;400.7;502.5;489.8;523.3;1.0;540.0;E;E;B;C;4;F;E;A;B
210058167183;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;571.2;583.2;490.8;666.1;1.0;560.0;C;A;A;A;3;F;C;B;B
210061462187;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;569.5;612.1;580.8;607.7;1.0;720.0;F;F;B;D;3;G;D;B;B
210060548811;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;E;A;C;3;B;C;B;B
210060947415;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;456.7;497.5;544.9;456.0;1.0;700.0;B;D;A;B;4;B;E;A;B
210061382919;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;438.9;550.1;463.2;567.9;1.0;820.0;E;E;D;B;3;G;D;A;B
210060145143;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;F;B;4;D;D;B;B
210060805145;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;510.4;458.5;541.3;596.6;1.0;580.0;B;B;C;C;2;B;B;A;B
210060042485;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;565.5;643.3;546.2;672.8;1.0;880.0;B;E;A;B;4;C;A;B;B
210061118779;2023;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;400.9;567.0;574.6;565.7;1.0;960.0;D;E;C;B;4;K;E;B;B
210060656290;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;628.1;659.4;645.5;720.7;1.0;940.0;E;F;D;E;3;F;D;D;B
210061621753;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;A;A;2;G;C;B;B
210061090063;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;549.3;360.6;311.0;344.8;1.0;460.0;C;D;C;B;3;C;D;B;B
210060980386;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;B;B;4;C;A;A;A
210060959329;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;653.6;677.6;664.4;765.0;1.0;960.0;E;E;D;D;4;H;E;C;B
210058999464;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;C;D;C;4;I;E;A;B
210059947231;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;514.2;590.0;592.4;649.9;1.0;620.0;D;E;F;C;5;C;D;A;B
210058073766;2023;2;3;3111200.0;Campo Belo;MG;4.0;3111200;Campo Belo;1;1;1;1;471.9;567.6;548.9;619.7;1.0;840.0;E;E;D;E;3;F;D;B;B
210060708323;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;496.8;523.5;631.3;473.1;1.0;620.0;E;H;B;B;4;C;E;B;B
210060171217;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;447.6;490.8;494.8;405.5;1.0;440.0;H;D;F;C;4;C;E;A;B
210060388622;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;434.8;488.5;479.0;379.7;1.0;580.0;B;B;A;B;5;B;D;A;B
210061594622;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;B;C;C;B;4;C;E;B;B
210061610883;2023;1;1;;;;;3111200;Campo Belo;0;1;1;0;;328.5;407.0;;1.0;480.0;B;B;A;F;5;B;C;A;A
210058567883;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;477.8;492.0;435.6;520.4;1.0;440.0;B;B;A;F;3;B;B;A;B
210058549194;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;529.8;499.1;527.8;447.7;1.0;480.0;D;D;B;B;5;C;C;A;B
210059589259;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;680.4;667.3;589.7;773.4;1.0;940.0;C;C;D;B;4;D;E;B;B
210058170224;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;604.4;659.4;632.6;784.0;1.0;820.0;F;F;D;D;3;D;D;B;B
210060458917;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;544.2;586.9;619.1;572.4;1.0;540.0;C;D;B;B;4;G;E;B;B
210058682726;2023;2;2;3111903.0;Cana Verde;MG;2.0;3111200;Campo Belo;0;1;1;0;;507.5;504.6;;4.0;0.0;D;F;C;D;4;B;D;A;B
210059174753;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;459.0;462.9;517.5;669.1;1.0;640.0;E;F;D;D;7;G;E;B;B
210060003694;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;589.0;686.4;648.6;743.4;1.0;580.0;C;E;C;B;3;D;D;B;B
210059975285;2023;2;2;;;;;3111200;Campo Belo;1;1;1;1;524.2;615.8;586.6;563.8;1.0;720.0;E;E;B;D;2;G;C;B;B
210058039987;2023;1;1;;;;;3111200;Campo Belo;1;1;1;1;512.8;512.1;516.1;556.0;1.0;340.0;C;F;C;F;3;G;D;A;B
210060793268;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;431.3;459.3;494.6;527.4;1.0;440.0;C;B;A;A;3;C;C;A;B
210058856126;2023;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;582.5;541.4;478.1;552.9;1.0;880.0;D;C;D;B;4;C;E;C;B
210058613494;2023;2;2;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;E;E;C;B;3;H;D;B;B
210060278825;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;418.9;516.0;471.2;488.1;1.0;400.0;H;E;C;F;2;D;C;B;B
210059877517;2023;1;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;C;C;C;B;2;D;C;A;B
210060334545;2023;2;2;3120201.0;Cristais;MG;2.0;3111200;Campo Belo;1;1;1;1;521.0;542.1;504.9;631.5;1.0;440.0;B;G;B;B;2;B;A;A;B
210058861095;2023;2;2;3111200.0;Campo Belo;MG;2.0;3111200;Campo Belo;1;1;1;1;572.8;539.4;551.1;668.3;1.0;600.0;E;E;D;D;4;D;D;A;B
210058877881;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;469.9;438.7;517.6;570.1;1.0;920.0;E;C;D;B;4;B;E;B;B
210059700292;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;639.1;626.0;618.3;743.1;1.0;960.0;F;E;B;D;4;G;E;B;B
210060248335;2023;1;1;;;;;3111200;Campo Belo;0;1;1;0;;411.8;463.1;;1.0;300.0;B;F;B;D;3;D;D;A;B
210058727819;2023;3;1;;;;;3111200;Campo Belo;1;1;1;1;543.1;524.7;580.6;571.0;1.0;900.0;H;F;F;D;3;G;D;B;B
210061120428;2023;2;3;;;;;3111200;Campo Belo;1;1;1;1;467.2;585.9;548.7;523.0;1.0;960.0;C;F;C;F;4;D;D;B;B
210058635589;2023;2;2;3112000.0;Candeias;MG;2.0;3111200;Campo Belo;1;1;1;1;442.6;510.4;577.3;640.3;1.0;600.0;E;E;D;B;4;C;D;B;B
210058669294;2023;3;1;;;;;3111200;Campo Belo;0;0;0;0;;;;;;;A;A;C;C;3;C;D;A;B
